year,state,state_po,county_name,county_fips,party,candidatevotes,totalvotes
2016,CALIFORNIA,CA,MONO,6051,REPUBLICAN,2111,5276
2016,CALIFORNIA,CA,MONTEREY,6053,DEMOCRAT,89088,133408
2016,CALIFORNIA,CA,MONTEREY,6053,REPUBLICAN,34895,133408
2016,CALIFORNIA,CA,NAPA,6055,DEMOCRAT,39199,61372
2016,CALIFORNIA,CA,NAPA,6055,REPUBLICAN,17411,61372
2016,CALIFORNIA,CA,NEVADA,6057,DEMOCRAT,26053,54935
2016,CALIFORNIA,CA,NEVADA,6057,REPUBLICAN,23365,54935
2016,CALIFORNIA,CA,ORANGE,6059,DEMOCRAT,609961,1197521
2016,CALIFORNIA,CA,ORANGE,6059,REPUBLICAN,507148,1197521
2016,CALIFORNIA,CA,PLACER,6061,DEMOCRAT,73509,182839
2016,CALIFORNIA,CA,PLACER,6061,REPUBLICAN,95138,182839
2016,CALIFORNIA,CA,PLUMAS,6063,DEMOCRAT,3459,9676
2016,CALIFORNIA,CA,PLUMAS,6063,REPUBLICAN,5420,9676
2016,CALIFORNIA,CA,RIVERSIDE,6065,DEMOCRAT,373695,751391
2016,CALIFORNIA,CA,RIVERSIDE,6065,REPUBLICAN,333243,751391
2016,CALIFORNIA,CA,SACRAMENTO,6067,DEMOCRAT,326023,559330
2016,CALIFORNIA,CA,SACRAMENTO,6067,REPUBLICAN,189789,559330
2016,CALIFORNIA,CA,SAN BENITO,6069,DEMOCRAT,12521,21924
2016,CALIFORNIA,CA,SAN BENITO,6069,REPUBLICAN,7841,21924
2016,CALIFORNIA,CA,SAN BERNARDINO,6071,DEMOCRAT,340833,653983
2016,CALIFORNIA,CA,SAN BERNARDINO,6071,REPUBLICAN,271240,653983
2016,CALIFORNIA,CA,SAN DIEGO,6073,DEMOCRAT,735476,1306400
2016,CALIFORNIA,CA,SAN DIEGO,6073,REPUBLICAN,477766,1306400
2016,CALIFORNIA,CA,SAN FRANCISCO,6075,DEMOCRAT,345084,405792
2016,CALIFORNIA,CA,SAN FRANCISCO,6075,REPUBLICAN,37688,405792
2016,CALIFORNIA,CA,SAN JOAQUIN,6077,DEMOCRAT,121124,224166
2016,CALIFORNIA,CA,SAN JOAQUIN,6077,REPUBLICAN,88936,224166
2016,CALIFORNIA,CA,SAN LUIS OBISPO,6079,DEMOCRAT,67107,135009
2016,CALIFORNIA,CA,SAN LUIS OBISPO,6079,REPUBLICAN,56164,135009
2016,CALIFORNIA,CA,SAN MATEO,6081,DEMOCRAT,237882,314384
2016,CALIFORNIA,CA,SAN MATEO,6081,REPUBLICAN,57929,314384
2016,CALIFORNIA,CA,SANTA BARBARA,6083,DEMOCRAT,107142,176786
2016,CALIFORNIA,CA,SANTA BARBARA,6083,REPUBLICAN,56365,176786
2016,CALIFORNIA,CA,SANTA CLARA,6085,DEMOCRAT,511684,703709
2016,CALIFORNIA,CA,SANTA CLARA,6085,REPUBLICAN,144826,703709
2016,CALIFORNIA,CA,SANTA CRUZ,6087,DEMOCRAT,95249,128821
2016,CALIFORNIA,CA,SANTA CRUZ,6087,REPUBLICAN,22438,128821
2016,CALIFORNIA,CA,SHASTA,6089,DEMOCRAT,22301,80053
2016,CALIFORNIA,CA,SHASTA,6089,REPUBLICAN,51778,80053
2016,CALIFORNIA,CA,SIERRA,6091,DEMOCRAT,601,1830
2016,CALIFORNIA,CA,SIERRA,6091,REPUBLICAN,1048,1830
2016,CALIFORNIA,CA,SISKIYOU,6093,DEMOCRAT,7234,20492
2016,CALIFORNIA,CA,SISKIYOU,6093,REPUBLICAN,11341,20492
2016,CALIFORNIA,CA,SOLANO,6095,DEMOCRAT,102360,166113
2016,CALIFORNIA,CA,SOLANO,6095,REPUBLICAN,51920,166113
2016,CALIFORNIA,CA,SONOMA,6097,DEMOCRAT,160435,231253
2016,CALIFORNIA,CA,SONOMA,6097,REPUBLICAN,51408,231253
2016,CALIFORNIA,CA,STANISLAUS,6099,DEMOCRAT,81647,172146
2016,CALIFORNIA,CA,STANISLAUS,6099,REPUBLICAN,78494,172146
2016,CALIFORNIA,CA,SUTTER,6101,DEMOCRAT,13076,33523
2016,CALIFORNIA,CA,SUTTER,6101,REPUBLICAN,18176,33523
2016,CALIFORNIA,CA,TEHAMA,6103,DEMOCRAT,6809,23908
2016,CALIFORNIA,CA,TEHAMA,6103,REPUBLICAN,15494,23908
2016,CALIFORNIA,CA,TRINITY,6105,DEMOCRAT,2214,5686
2016,CALIFORNIA,CA,TRINITY,6105,REPUBLICAN,2812,5686
2016,CALIFORNIA,CA,TULARE,6107,DEMOCRAT,47585,112334
2016,CALIFORNIA,CA,TULARE,6107,REPUBLICAN,58299,112334
2016,CALIFORNIA,CA,TUOLUMNE,6109,DEMOCRAT,9123,25529
2016,CALIFORNIA,CA,TUOLUMNE,6109,REPUBLICAN,14551,25529
2016,CALIFORNIA,CA,VENTURA,6111,DEMOCRAT,194402,351726
2016,CALIFORNIA,CA,VENTURA,6111,REPUBLICAN,132323,351726
2016,CALIFORNIA,CA,YOLO,6113,DEMOCRAT,54752,82090
2016,CALIFORNIA,CA,YOLO,6113,REPUBLICAN,20739,82090
2016,CALIFORNIA,CA,YUBA,6115,DEMOCRAT,7910,22998
2016,CALIFORNIA,CA,YUBA,6115,REPUBLICAN,13170,22998
2016,COLORADO,CO,ADAMS,8001,DEMOCRAT,96558,193665
2016,COLORADO,CO,ADAMS,8001,REPUBLICAN,80082,193665
2016,COLORADO,CO,ALAMOSA,8003,DEMOCRAT,3189,6939
2016,COLORADO,CO,ALAMOSA,8003,REPUBLICAN,3046,6939
2016,COLORADO,CO,ARAPAHOE,8005,DEMOCRAT,159885,303046
2016,COLORADO,CO,ARAPAHOE,8005,REPUBLICAN,117053,303046
2016,COLORADO,CO,ARCHULETA,8007,DEMOCRAT,2500,7339
2016,COLORADO,CO,ARCHULETA,8007,REPUBLICAN,4264,7339
2016,COLORADO,CO,BACA,8009,DEMOCRAT,283,2153
2016,COLORADO,CO,BACA,8009,REPUBLICAN,1753,2153
2016,COLORADO,CO,BENT,8011,DEMOCRAT,590,1927
2016,COLORADO,CO,BENT,8011,REPUBLICAN,1188,1927
2016,COLORADO,CO,BOULDER,8013,DEMOCRAT,132334,188142
2016,COLORADO,CO,BOULDER,8013,REPUBLICAN,41396,188142
2016,COLORADO,CO,BROOMFIELD,8014,DEMOCRAT,19731,37689
2016,COLORADO,CO,BROOMFIELD,8014,REPUBLICAN,14367,37689
2016,COLORADO,CO,CHAFFEE,8015,DEMOCRAT,4888,11250
2016,COLORADO,CO,CHAFFEE,8015,REPUBLICAN,5391,11250
2016,COLORADO,CO,CHEYENNE,8017,DEMOCRAT,132,1102
2016,COLORADO,CO,CHEYENNE,8017,REPUBLICAN,925,1102
2016,COLORADO,CO,CLEAR CREEK,8019,DEMOCRAT,2729,5866
2016,COLORADO,CO,CLEAR CREEK,8019,REPUBLICAN,2575,5866
2016,COLORADO,CO,CONEJOS,8021,DEMOCRAT,1771,4022
2016,COLORADO,CO,CONEJOS,8021,REPUBLICAN,1914,4022
2016,COLORADO,CO,COSTILLA,8023,DEMOCRAT,1125,1848
2016,COLORADO,CO,COSTILLA,8023,REPUBLICAN,588,1848
2016,COLORADO,CO,CROWLEY,8025,DEMOCRAT,339,1527
2016,COLORADO,CO,CROWLEY,8025,REPUBLICAN,1079,1527
2016,COLORADO,CO,CUSTER,8027,DEMOCRAT,797,3066
2016,COLORADO,CO,CUSTER,8027,REPUBLICAN,2061,3066
2016,COLORADO,CO,DELTA,8029,DEMOCRAT,4087,16790
2016,COLORADO,CO,DELTA,8029,REPUBLICAN,11655,16790
2016,COLORADO,CO,DENVER,8031,DEMOCRAT,244551,331852
2016,COLORADO,CO,DENVER,8031,REPUBLICAN,62690,331852
2016,COLORADO,CO,DOLORES,8033,DEMOCRAT,242,1255
2016,COLORADO,CO,DOLORES,8033,REPUBLICAN,944,1255
2016,COLORADO,CO,DOUGLAS,8035,DEMOCRAT,68657,187499
2016,COLORADO,CO,DOUGLAS,8035,REPUBLICAN,102573,187499
2016,COLORADO,CO,EAGLE,8037,DEMOCRAT,14099,25223
2016,COLORADO,CO,EAGLE,8037,REPUBLICAN,8990,25223
2016,COLORADO,CO,ELBERT,8039,DEMOCRAT,3134,15978
2016,COLORADO,CO,ELBERT,8039,REPUBLICAN,11705,15978
2016,COLORADO,CO,EL PASO,8041,DEMOCRAT,108010,318967
2016,COLORADO,CO,EL PASO,8041,REPUBLICAN,179228,318967
2016,COLORADO,CO,FREMONT,8043,DEMOCRAT,5297,21973
2016,COLORADO,CO,FREMONT,8043,REPUBLICAN,15122,21973
2016,COLORADO,CO,GARFIELD,8045,DEMOCRAT,11271,26470
2016,COLORADO,CO,GARFIELD,8045,REPUBLICAN,13132,26470
2016,COLORADO,CO,GILPIN,8047,DEMOCRAT,1634,3576
2016,COLORADO,CO,GILPIN,8047,REPUBLICAN,1566,3576
2016,COLORADO,CO,GRAND,8049,DEMOCRAT,3358,8588
2016,COLORADO,CO,GRAND,8049,REPUBLICAN,4494,8588
2016,COLORADO,CO,GUNNISON,8051,DEMOCRAT,5128,9412
2016,COLORADO,CO,GUNNISON,8051,REPUBLICAN,3289,9412
2016,COLORADO,CO,HINSDALE,8053,DEMOCRAT,197,589
2016,COLORADO,CO,HINSDALE,8053,REPUBLICAN,339,589
2016,COLORADO,CO,HUERFANO,8055,DEMOCRAT,1633,3783
2016,COLORADO,CO,HUERFANO,8055,REPUBLICAN,1883,3783
2016,COLORADO,CO,JACKSON,8057,DEMOCRAT,171,861
2016,COLORADO,CO,JACKSON,8057,REPUBLICAN,629,861
2016,COLORADO,CO,JEFFERSON,8059,DEMOCRAT,160776,328882
2016,COLORADO,CO,JEFFERSON,8059,REPUBLICAN,138177,328882
2016,COLORADO,CO,KIOWA,8061,DEMOCRAT,91,855
2016,COLORADO,CO,KIOWA,8061,REPUBLICAN,728,855
2016,COLORADO,CO,KIT CARSON,8063,DEMOCRAT,536,3702
2016,COLORADO,CO,KIT CARSON,8063,REPUBLICAN,2967,3702
2016,COLORADO,CO,LAKE,8065,DEMOCRAT,1616,3199
2016,COLORADO,CO,LAKE,8065,REPUBLICAN,1270,3199
2016,COLORADO,CO,LA PLATA,8067,DEMOCRAT,15525,31150
2016,COLORADO,CO,LA PLATA,8067,REPUBLICAN,12587,31150
2016,COLORADO,CO,LARIMER,8069,DEMOCRAT,93113,195980
2016,COLORADO,CO,LARIMER,8069,REPUBLICAN,83430,195980
2016,COLORADO,CO,LAS ANIMAS,8071,DEMOCRAT,2650,6793
2016,COLORADO,CO,LAS ANIMAS,8071,REPUBLICAN,3710,6793
2016,COLORADO,CO,LINCOLN,8073,DEMOCRAT,409,2436
2016,COLORADO,CO,LINCOLN,8073,REPUBLICAN,1892,2436
2016,COLORADO,CO,LOGAN,8075,DEMOCRAT,1851,9722
2016,COLORADO,CO,LOGAN,8075,REPUBLICAN,7282,9722
2016,COLORADO,CO,MESA,8077,DEMOCRAT,21729,77653
2016,COLORADO,CO,MESA,8077,REPUBLICAN,49779,77653
2016,COLORADO,CO,MINERAL,8079,DEMOCRAT,237,652
2016,COLORADO,CO,MINERAL,8079,REPUBLICAN,344,652
2016,COLORADO,CO,MOFFAT,8081,DEMOCRAT,874,6525
2016,COLORADO,CO,MOFFAT,8081,REPUBLICAN,5305,6525
2016,COLORADO,CO,MONTEZUMA,8083,DEMOCRAT,3973,12858
2016,COLORADO,CO,MONTEZUMA,8083,REPUBLICAN,7853,12858
2016,COLORADO,CO,MONTROSE,8085,DEMOCRAT,5466,21186
2016,COLORADO,CO,MONTROSE,8085,REPUBLICAN,14382,21186
2016,COLORADO,CO,MORGAN,8087,DEMOCRAT,3151,11960
2016,COLORADO,CO,MORGAN,8087,REPUBLICAN,8145,11960
2016,COLORADO,CO,OTERO,8089,DEMOCRAT,2943,8452
2016,COLORADO,CO,OTERO,8089,REPUBLICAN,4928,8452
2016,COLORADO,CO,OURAY,8091,DEMOCRAT,1697,3310
2016,COLORADO,CO,OURAY,8091,REPUBLICAN,1351,3310
2016,COLORADO,CO,PARK,8093,DEMOCRAT,3421,10417
2016,COLORADO,CO,PARK,8093,REPUBLICAN,6135,10417
2016,COLORADO,CO,PHILLIPS,8095,DEMOCRAT,436,2332
2016,COLORADO,CO,PHILLIPS,8095,REPUBLICAN,1791,2332
2016,COLORADO,CO,PITKIN,8097,DEMOCRAT,7333,10523
2016,COLORADO,CO,PITKIN,8097,REPUBLICAN,2550,10523
2016,COLORADO,CO,PROWERS,8099,DEMOCRAT,1186,5016
2016,COLORADO,CO,PROWERS,8099,REPUBLICAN,3531,5016
2016,COLORADO,CO,PUEBLO,8101,DEMOCRAT,35875,78646
2016,COLORADO,CO,PUEBLO,8101,REPUBLICAN,36265,78646
2016,COLORADO,CO,RIO BLANCO,8103,DEMOCRAT,436,3450
2016,COLORADO,CO,RIO BLANCO,8103,REPUBLICAN,2791,3450
2016,COLORADO,CO,RIO GRANDE,8105,DEMOCRAT,2001,5534
2016,COLORADO,CO,RIO GRANDE,8105,REPUBLICAN,3085,5534
2016,COLORADO,CO,ROUTT,8107,DEMOCRAT,7600,13986
2016,COLORADO,CO,ROUTT,8107,REPUBLICAN,5230,13986
2016,COLORADO,CO,SAGUACHE,8109,DEMOCRAT,1417,2835
2016,COLORADO,CO,SAGUACHE,8109,REPUBLICAN,1147,2835
2016,COLORADO,CO,SAN JUAN,8111,DEMOCRAT,265,506
2016,COLORADO,CO,SAN JUAN,8111,REPUBLICAN,215,506
2016,COLORADO,CO,SAN MIGUEL,8113,DEMOCRAT,2975,4329
2016,COLORADO,CO,SAN MIGUEL,8113,REPUBLICAN,1033,4329
2016,COLORADO,CO,SEDGWICK,8115,DEMOCRAT,267,1364
2016,COLORADO,CO,SEDGWICK,8115,REPUBLICAN,1015,1364
2016,COLORADO,CO,SUMMIT,8117,DEMOCRAT,9557,16174
2016,COLORADO,CO,SUMMIT,8117,REPUBLICAN,5100,16174
2016,COLORADO,CO,TELLER,8119,DEMOCRAT,3603,14444
2016,COLORADO,CO,TELLER,8119,REPUBLICAN,9745,14444
2016,COLORADO,CO,WASHINGTON,8121,DEMOCRAT,296,2733
2016,COLORADO,CO,WASHINGTON,8121,REPUBLICAN,2299,2733
2016,COLORADO,CO,WELD,8123,DEMOCRAT,46519,135428
2016,COLORADO,CO,WELD,8123,REPUBLICAN,76651,135428
2016,COLORADO,CO,YUMA,8125,DEMOCRAT,726,4791
2016,COLORADO,CO,YUMA,8125,REPUBLICAN,3850,4791
2016,CONNECTICUT,CT,FAIRFIELD,9001,DEMOCRAT,243852,421209
2016,CONNECTICUT,CT,FAIRFIELD,9001,REPUBLICAN,160077,421209
2016,CONNECTICUT,CT,HARTFORD,9003,DEMOCRAT,240403,406864
2016,CONNECTICUT,CT,HARTFORD,9003,REPUBLICAN,148173,406864
2016,CONNECTICUT,CT,LITCHFIELD,9005,DEMOCRAT,39775,97442
2016,CONNECTICUT,CT,LITCHFIELD,9005,REPUBLICAN,53051,97442
2016,CONNECTICUT,CT,MIDDLESEX,9007,DEMOCRAT,45357,88624
2016,CONNECTICUT,CT,MIDDLESEX,9007,REPUBLICAN,38867,88624
2016,CONNECTICUT,CT,NEW HAVEN,9009,DEMOCRAT,205609,379006
2016,CONNECTICUT,CT,NEW HAVEN,9009,REPUBLICAN,159048,379006
2016,CONNECTICUT,CT,NEW LONDON,9011,DEMOCRAT,62278,123528
2016,CONNECTICUT,CT,NEW LONDON,9011,REPUBLICAN,54058,123528
2016,CONNECTICUT,CT,TOLLAND,9013,DEMOCRAT,38506,77424
2016,CONNECTICUT,CT,TOLLAND,9013,REPUBLICAN,34194,77424
2016,CONNECTICUT,CT,WINDHAM,9015,DEMOCRAT,21792,50823
2016,CONNECTICUT,CT,WINDHAM,9015,REPUBLICAN,25747,50823
2016,DELAWARE,DE,KENT,10001,DEMOCRAT,33351,74598
2016,DELAWARE,DE,KENT,10001,REPUBLICAN,36991,74598
2016,DELAWARE,DE,NEW CASTLE,10003,DEMOCRAT,162919,262391
2016,DELAWARE,DE,NEW CASTLE,10003,REPUBLICAN,85525,262391
2016,DELAWARE,DE,SUSSEX,10005,DEMOCRAT,39333,106008
2016,DELAWARE,DE,SUSSEX,10005,REPUBLICAN,62611,106008
2016,DISTRICT OF COLUMBIA,DC,DISTRICT OF COLUMBIA,11001,DEMOCRAT,282830,311268
2016,DISTRICT OF COLUMBIA,DC,DISTRICT OF COLUMBIA,11001,REPUBLICAN,12723,311268
2016,FLORIDA,FL,ALACHUA,12001,DEMOCRAT,75820,128571
2016,FLORIDA,FL,ALACHUA,12001,REPUBLICAN,46834,128571
2016,FLORIDA,FL,BAKER,12003,DEMOCRAT,2112,12634
2016,FLORIDA,FL,BAKER,12003,REPUBLICAN,10294,12634
2016,FLORIDA,FL,BAY,12005,DEMOCRAT,21797,87453
2016,FLORIDA,FL,BAY,12005,REPUBLICAN,62194,87453
2016,FLORIDA,FL,BRADFORD,12007,DEMOCRAT,2924,12098
2016,FLORIDA,FL,BRADFORD,12007,REPUBLICAN,8913,12098
2016,FLORIDA,FL,BREVARD,12009,DEMOCRAT,119679,314752
2016,FLORIDA,FL,BREVARD,12009,REPUBLICAN,181848,314752
2016,FLORIDA,FL,BROWARD,12011,DEMOCRAT,553320,831951
2016,FLORIDA,FL,BROWARD,12011,REPUBLICAN,260951,831951
2016,FLORIDA,FL,CALHOUN,12013,DEMOCRAT,1241,6081
2016,FLORIDA,FL,CALHOUN,12013,REPUBLICAN,4655,6081
2016,FLORIDA,FL,CHARLOTTE,12015,DEMOCRAT,33445,96374
2016,FLORIDA,FL,CHARLOTTE,12015,REPUBLICAN,60218,96374
2016,FLORIDA,FL,CITRUS,12017,DEMOCRAT,22789,79700
2016,FLORIDA,FL,CITRUS,12017,REPUBLICAN,54456,79700
2016,FLORIDA,FL,CLAY,12019,DEMOCRAT,27822,106483
2016,FLORIDA,FL,CLAY,12019,REPUBLICAN,74963,106483
2016,FLORIDA,FL,COLLIER,12021,DEMOCRAT,61085,170789
2016,FLORIDA,FL,COLLIER,12021,REPUBLICAN,105423,170789
2016,FLORIDA,FL,COLUMBIA,12023,DEMOCRAT,7601,28707
2016,FLORIDA,FL,COLUMBIA,12023,REPUBLICAN,20368,28707
2016,FLORIDA,FL,DESOTO,12027,DEMOCRAT,3781,10818
2016,FLORIDA,FL,DESOTO,12027,REPUBLICAN,6778,10818
2016,FLORIDA,FL,DIXIE,12029,DEMOCRAT,1270,7202
2016,FLORIDA,FL,DIXIE,12029,REPUBLICAN,5822,7202
2016,FLORIDA,FL,DUVAL,12031,DEMOCRAT,205704,432695
2016,FLORIDA,FL,DUVAL,12031,REPUBLICAN,211672,432695
2016,FLORIDA,FL,ESCAMBIA,12033,DEMOCRAT,57461,152469
2016,FLORIDA,FL,ESCAMBIA,12033,REPUBLICAN,88808,152469
2016,FLORIDA,FL,FLAGLER,12035,DEMOCRAT,22026,57503
2016,FLORIDA,FL,FLAGLER,12035,REPUBLICAN,33850,57503
2016,FLORIDA,FL,FRANKLIN,12037,DEMOCRAT,1744,6015
2016,FLORIDA,FL,FRANKLIN,12037,REPUBLICAN,4125,6015
2016,FLORIDA,FL,GADSDEN,12039,DEMOCRAT,15020,22113
2016,FLORIDA,FL,GADSDEN,12039,REPUBLICAN,6728,22113
2016,FLORIDA,FL,GILCHRIST,12041,DEMOCRAT,1458,8420
2016,FLORIDA,FL,GILCHRIST,12041,REPUBLICAN,6740,8420
2016,FLORIDA,FL,GLADES,12043,DEMOCRAT,1271,4353
2016,FLORIDA,FL,GLADES,12043,REPUBLICAN,2996,4353
2016,FLORIDA,FL,GULF,12045,DEMOCRAT,1720,7293
2016,FLORIDA,FL,GULF,12045,REPUBLICAN,5329,7293
2016,FLORIDA,FL,HAMILTON,12047,DEMOCRAT,1904,5460
2016,FLORIDA,FL,HAMILTON,12047,REPUBLICAN,3443,5460
2016,FLORIDA,FL,HARDEE,12049,DEMOCRAT,2149,7583
2016,FLORIDA,FL,HARDEE,12049,REPUBLICAN,5242,7583
2016,FLORIDA,FL,HENDRY,12051,DEMOCRAT,4615,11115
2016,FLORIDA,FL,HENDRY,12051,REPUBLICAN,6195,11115
2016,FLORIDA,FL,HERNANDO,12053,DEMOCRAT,31795,93796
2016,FLORIDA,FL,HERNANDO,12053,REPUBLICAN,58970,93796
2016,FLORIDA,FL,HIGHLANDS,12055,DEMOCRAT,14937,45686
2016,FLORIDA,FL,HIGHLANDS,12055,REPUBLICAN,29565,45686
2016,FLORIDA,FL,HILLSBOROUGH,12057,DEMOCRAT,307896,597660
2016,FLORIDA,FL,HILLSBOROUGH,12057,REPUBLICAN,266870,597660
2016,FLORIDA,FL,HOLMES,12059,DEMOCRAT,853,8514
2016,FLORIDA,FL,HOLMES,12059,REPUBLICAN,7483,8514
2016,FLORIDA,FL,INDIAN RIVER,12061,DEMOCRAT,29043,80009
2016,FLORIDA,FL,INDIAN RIVER,12061,REPUBLICAN,48620,80009
2016,FLORIDA,FL,JACKSON,12063,DEMOCRAT,6397,21041
2016,FLORIDA,FL,JACKSON,12063,REPUBLICAN,14257,21041
2016,FLORIDA,FL,JEFFERSON,12065,DEMOCRAT,3541,7645
2016,FLORIDA,FL,JEFFERSON,12065,REPUBLICAN,3930,7645
2016,FLORIDA,FL,LAFAYETTE,12067,DEMOCRAT,518,3392
2016,FLORIDA,FL,LAFAYETTE,12067,REPUBLICAN,2809,3392
2016,FLORIDA,FL,LAKE,12069,DEMOCRAT,62838,170462
2016,FLORIDA,FL,LAKE,12069,REPUBLICAN,102188,170462
2016,FLORIDA,FL,LEE,12071,DEMOCRAT,124908,326420
2016,FLORIDA,FL,LEE,12071,REPUBLICAN,191551,326420
2016,FLORIDA,FL,LEON,12073,DEMOCRAT,92068,152132
2016,FLORIDA,FL,LEON,12073,REPUBLICAN,53821,152132
2016,FLORIDA,FL,LEVY,12075,DEMOCRAT,5101,19395
2016,FLORIDA,FL,LEVY,12075,REPUBLICAN,13775,19395
2016,FLORIDA,FL,LIBERTY,12077,DEMOCRAT,651,3296
2016,FLORIDA,FL,LIBERTY,12077,REPUBLICAN,2543,3296
2016,FLORIDA,FL,MADISON,12079,DEMOCRAT,3526,8505
2016,FLORIDA,FL,MADISON,12079,REPUBLICAN,4851,8505
2016,FLORIDA,FL,MANATEE,12081,DEMOCRAT,71224,178958
2016,FLORIDA,FL,MANATEE,12081,REPUBLICAN,101944,178958
2016,FLORIDA,FL,MARION,12083,DEMOCRAT,62041,174700
2016,FLORIDA,FL,MARION,12083,REPUBLICAN,107833,174700
2016,FLORIDA,FL,MARTIN,12085,DEMOCRAT,30185,85792
2016,FLORIDA,FL,MARTIN,12085,REPUBLICAN,53204,85792
2016,FLORIDA,FL,MIAMI-DADE,12086,DEMOCRAT,624146,980204
2016,FLORIDA,FL,MIAMI-DADE,12086,REPUBLICAN,333999,980204
2016,FLORIDA,FL,MONROE,12087,DEMOCRAT,18971,42478
2016,FLORIDA,FL,MONROE,12087,REPUBLICAN,21904,42478
2016,FLORIDA,FL,NASSAU,12089,DEMOCRAT,10869,46607
2016,FLORIDA,FL,NASSAU,12089,REPUBLICAN,34266,46607
2016,FLORIDA,FL,OKALOOSA,12091,DEMOCRAT,23780,100855
2016,FLORIDA,FL,OKALOOSA,12091,REPUBLICAN,71893,100855
2016,FLORIDA,FL,OKEECHOBEE,12093,DEMOCRAT,3959,13653
2016,FLORIDA,FL,OKEECHOBEE,12093,REPUBLICAN,9356,13653
2016,FLORIDA,FL,ORANGE,12095,DEMOCRAT,329894,546275
2016,FLORIDA,FL,ORANGE,12095,REPUBLICAN,195216,546275
2016,FLORIDA,FL,OSCEOLA,12097,DEMOCRAT,85458,140206
2016,FLORIDA,FL,OSCEOLA,12097,REPUBLICAN,50301,140206
2016,FLORIDA,FL,PALM BEACH,12099,DEMOCRAT,374673,662332
2016,FLORIDA,FL,PALM BEACH,12099,REPUBLICAN,272402,662332
2016,FLORIDA,FL,PASCO,12101,DEMOCRAT,90142,241139
2016,FLORIDA,FL,PASCO,12101,REPUBLICAN,142101,241139
2016,FLORIDA,FL,PINELLAS,12103,DEMOCRAT,233701,492403
2016,FLORIDA,FL,PINELLAS,12103,REPUBLICAN,239201,492403
2016,FLORIDA,FL,POLK,12105,DEMOCRAT,117433,284314
2016,FLORIDA,FL,POLK,12105,REPUBLICAN,157430,284314
2016,FLORIDA,FL,PUTNAM,12107,DEMOCRAT,10094,33117
2016,FLORIDA,FL,PUTNAM,12107,REPUBLICAN,22138,33117
2016,FLORIDA,FL,ST. JOHNS,12109,DEMOCRAT,43099,136514
2016,FLORIDA,FL,ST. JOHNS,12109,REPUBLICAN,88684,136514
2016,FLORIDA,FL,ST. LUCIE,12111,DEMOCRAT,66881,140847
2016,FLORIDA,FL,ST. LUCIE,12111,REPUBLICAN,70289,140847
2016,FLORIDA,FL,SANTA ROSA,12113,DEMOCRAT,18464,87745
2016,FLORIDA,FL,SANTA ROSA,12113,REPUBLICAN,65339,87745
2016,FLORIDA,FL,SARASOTA,12115,DEMOCRAT,97870,229063
2016,FLORIDA,FL,SARASOTA,12115,REPUBLICAN,124438,229063
2016,FLORIDA,FL,SEMINOLE,12117,DEMOCRAT,105914,224896
2016,FLORIDA,FL,SEMINOLE,12117,REPUBLICAN,109443,224896
2016,FLORIDA,FL,SUMTER,12119,DEMOCRAT,22638,76665
2016,FLORIDA,FL,SUMTER,12119,REPUBLICAN,52730,76665
2016,FLORIDA,FL,SUWANNEE,12121,DEMOCRAT,3964,18694
2016,FLORIDA,FL,SUWANNEE,12121,REPUBLICAN,14287,18694
2016,FLORIDA,FL,TAYLOR,12123,DEMOCRAT,2152,9290
2016,FLORIDA,FL,TAYLOR,12123,REPUBLICAN,6930,9290
2016,FLORIDA,FL,UNION,12125,DEMOCRAT,1014,5694
2016,FLORIDA,FL,UNION,12125,REPUBLICAN,4568,5694
2016,FLORIDA,FL,VOLUSIA,12127,DEMOCRAT,109091,260869
2016,FLORIDA,FL,VOLUSIA,12127,REPUBLICAN,143007,260869
2016,FLORIDA,FL,WAKULLA,12129,DEMOCRAT,4348,15351
2016,FLORIDA,FL,WAKULLA,12129,REPUBLICAN,10512,15351
2016,FLORIDA,FL,WALTON,12131,DEMOCRAT,6876,33637
2016,FLORIDA,FL,WALTON,12131,REPUBLICAN,25756,33637
2016,FLORIDA,FL,WASHINGTON,12133,DEMOCRAT,2264,11156
2016,FLORIDA,FL,WASHINGTON,12133,REPUBLICAN,8637,11156
2016,GEORGIA,GA,APPLING,13001,DEMOCRAT,1434,7012
2016,GEORGIA,GA,APPLING,13001,REPUBLICAN,5494,7012
2016,GEORGIA,GA,ATKINSON,13003,DEMOCRAT,697,2610
2016,GEORGIA,GA,ATKINSON,13003,REPUBLICAN,1878,2610
2016,GEORGIA,GA,BACON,13005,DEMOCRAT,608,4020
2016,GEORGIA,GA,BACON,13005,REPUBLICAN,3364,4020
2016,GEORGIA,GA,BAKER,13007,DEMOCRAT,650,1440
2016,GEORGIA,GA,BAKER,13007,REPUBLICAN,775,1440
2016,GEORGIA,GA,BALDWIN,13009,DEMOCRAT,7970,16116
2016,GEORGIA,GA,BALDWIN,13009,REPUBLICAN,7697,16116
2016,GEORGIA,GA,BANKS,13011,DEMOCRAT,684,6975
2016,GEORGIA,GA,BANKS,13011,REPUBLICAN,6134,6975
2016,GEORGIA,GA,BARROW,13013,DEMOCRAT,6580,29060
2016,GEORGIA,GA,BARROW,13013,REPUBLICAN,21108,29060
2016,GEORGIA,GA,BARTOW,13015,DEMOCRAT,8212,39550
2016,GEORGIA,GA,BARTOW,13015,REPUBLICAN,29911,39550
